foi_name	foi_obs	n_fois	bg_obs	n_bgs	odds_ratio	p_val	test_type		
Brain_structure	0	21	423	14182	0.00	1.00e+00	Fisher-Exact		
Breast_cancer	8	140	423	14182	1.99	7.26e-02	Fisher-Exact		
Breast_size	0	31	423	14182	0.00	1.00e+00	Fisher-Exact		
Bulimia_nervosa	0	23	423	14182	0.00	1.00e+00	Fisher-Exact		
Capecitabine_sensitivity	0	24	423	14182	0.00	1.00e+00	Fisher-Exact		
Cardiac_hypertrophy	0	26	423	14182	0.00	1.00e+00	Fisher-Exact		
Cardiac_Troponin-T_levels	1	17	423	14182	2.04	4.03e-01	Fisher-Exact		
Cardiovascular_disease_risk_factors	1	34	423	14182	0.99	1.00e+00	Fisher-Exact		
Celiac_disease	2	49	423	14182	1.39	6.58e-01	Fisher-Exact		
Celiac_disease_and_Rheumatoid_arthritis	2	15	423	14182	5.02	7.22e-02	Fisher-Exact		
Cervical_cancer	0	34	423	14182	0.00	6.26e-01	Fisher-Exact		
Cholesterol_total	1	71	423	14182	0.46	7.26e-01	Fisher-Exact		
Chronic_hepatitis_B_infection	0	45	423	14182	0.00	6.45e-01	Fisher-Exact		
Chronic_kidney_disease	2	29	423	14182	2.42	2.14e-01	Fisher-Exact		
Chronic_lymphocytic_leukemia	4	57	423	14182	2.47	8.98e-02	Fisher-Exact		
Chronic_obstructive_pulmonary_disease	0	20	423	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_obstructive_pulmonary_disease-related_biomarkers	2	55	423	14182	1.23	6.80e-01	Fisher-Exact		
Cognitive_performance	1	124	423	14182	0.26	2.78e-01	Fisher-Exact		
Colorectal_cancer	5	47	423	14182	3.91	1.26e-02	Fisher-Exact		
Common_traits_Other	0	22	423	14182	0.00	1.00e+00	Fisher-Exact		
Complement_C3_and_C4_levels	0	58	423	14182	0.00	4.21e-01	Fisher-Exact		
Conduct_disorder_interaction	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Corneal_astigmatism	0	30	423	14182	0.00	1.00e+00	Fisher-Exact		
Corneal_structure	1	31	423	14182	1.08	6.09e-01	Fisher-Exact		
Coronary_heart_disease	8	157	423	14182	1.76	1.47e-01	Fisher-Exact		
C-reactive_protein	1	46	423	14182	0.72	1.00e+00	Fisher-Exact		
Crohns_disease	8	232	423	14182	1.16	6.94e-01	Fisher-Exact		
D-dimer_levels	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Dental_caries	3	65	423	14182	1.58	4.45e-01	Fisher-Exact		
Diabetic_retinopathy	1	28	423	14182	1.21	5.72e-01	Fisher-Exact		
Dialysis-related_mortality	4	26	423	14182	5.96	6.93e-03	Fisher-Exact		
Diastolic_blood_pressure	3	36	423	14182	2.97	9.13e-02	Fisher-Exact		
Disc_degeneration_lumbar	0	112	423	14182	0.00	8.35e-02	Fisher-Exact		
DNA_methylation_variation	0	19	423	14182	0.00	1.00e+00	Fisher-Exact		
Eating_disorders	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences	2	17	423	14182	4.35	8.99e-02	Fisher-Exact		
Economic_and_political_preferences_environmentalism	0	21	423	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences_immigration-crime	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Electrocardiographic_traits	0	19	423	14182	0.00	1.00e+00	Fisher-Exact		
Endometriosis	1	27	423	14182	1.25	5.59e-01	Fisher-Exact		
End-stage_coagulation	1	23	423	14182	1.48	5.02e-01	Fisher-Exact		
Erectile_dysfunction_and_prostate_cancer_treatment	0	23	423	14182	0.00	1.00e+00	Fisher-Exact		
Estradiol_plasma_levels_breast_cancer	1	18	423	14182	1.92	4.20e-01	Fisher-Exact		
Fasting_glucose-related_traits	3	17	423	14182	7.01	1.31e-02	Fisher-Exact		
Fasting_glucose-related_traits_interaction_with_BMI	3	31	423	14182	3.50	6.40e-02	Fisher-Exact		
Fasting_insulin-related_traits_interaction_with_BMI	2	20	423	14182	3.63	1.19e-01	Fisher-Exact		
F-cell_distribution	0	30	423	14182	0.00	1.00e+00	Fisher-Exact		
Follicular_lymphoma	0	22	423	14182	0.00	1.00e+00	Fisher-Exact		
Glycated_hemoglobin_levels	1	17	423	14182	2.04	4.03e-01	Fisher-Exact		
Graves_disease	2	79	423	14182	0.84	1.00e+00	Fisher-Exact		
Hair_morphology	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
HDL_cholesterol	1	106	423	14182	0.31	3.81e-01	Fisher-Exact		
Heart_failure	0	17	423	14182	0.00	1.00e+00	Fisher-Exact		
Heart_rate	0	37	423	14182	0.00	6.29e-01	Fisher-Exact		
Height	14	514	423	14182	0.00	8.26e-01	Chi-squared		
Hematological_and_biochemical_traits	1	27	423	14182	1.25	5.59e-01	Fisher-Exact		
Hematological_parameters	0	19	423	14182	0.00	1.00e+00	Fisher-Exact		
Hematology_traits	0	30	423	14182	0.00	1.00e+00	Fisher-Exact		
Hemostatic_factors_and_hematological_phenotypes	0	29	423	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B	0	32	423	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_vaccine_response	0	20	423	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_viral_clearance	0	16	423	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_C_induced_liver_cirrhosis	0	38	423	14182	0.00	6.30e-01	Fisher-Exact		
Hepatocellular_carcinoma	0	29	423	14182	0.00	1.00e+00	Fisher-Exact		
Hip_geometry	0	16	423	14182	0.00	1.00e+00	Fisher-Exact		
Hippocampal_atrophy	1	31	423	14182	1.08	6.09e-01	Fisher-Exact		
HIV-1_control	2	138	423	14182	0.48	4.46e-01	Fisher-Exact		
HIV-1_susceptibility	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Hodgkins_lymphoma	0	29	423	14182	0.00	1.00e+00	Fisher-Exact		
Hypertension	1	47	423	14182	0.71	1.00e+00	Fisher-Exact		
Hypothyroidism	1	33	423	14182	1.02	1.00e+00	Fisher-Exact		
IgA_nephropathy	0	26	423	14182	0.00	1.00e+00	Fisher-Exact		
IgE_grass_sensitization	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
IgE_levels	0	41	423	14182	0.00	6.35e-01	Fisher-Exact		
IgG_glycosylation	7	473	423	14182	0.48	5.29e-02	Fisher-Exact		
Immune_reponse_to_smallpox_secreted_IFN-alpha	1	39	423	14182	0.86	1.00e+00	Fisher-Exact		
Immune_reponse_to_smallpox_secreted_IL-2	0	17	423	14182	0.00	1.00e+00	Fisher-Exact		
Immune_response_to_smallpox_vaccine_IL-6	1	46	423	14182	0.72	1.00e+00	Fisher-Exact		
Immunoglobulin_A	0	23	423	14182	0.00	1.00e+00	Fisher-Exact		
Inattentive_symptoms	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Inflammatory_biomarkers	0	26	423	14182	0.00	1.00e+00	Fisher-Exact		
Inflammatory_bowel_disease	7	128	423	14182	1.90	1.09e-01	Fisher-Exact		
Information_processing_speed	2	25	423	14182	2.84	1.70e-01	Fisher-Exact		
Intelligence	0	55	423	14182	0.00	4.14e-01	Fisher-Exact		
Interstitial_lung_disease	2	24	423	14182	2.97	1.60e-01	Fisher-Exact		
Iron_status_biomarkers	1	30	423	14182	1.12	5.97e-01	Fisher-Exact		
Kawasaki_disease	0	25	423	14182	0.00	1.00e+00	Fisher-Exact		
LDL_cholesterol	4	93	423	14182	1.47	3.61e-01	Fisher-Exact		
Lipid_metabolism_phenotypes	1	47	423	14182	0.71	1.00e+00	Fisher-Exact		
Lipoprotein-associated_phospholipase_A2_activity_and_mass	2	19	423	14182	3.84	1.09e-01	Fisher-Exact		
Liver_enzyme_levels_gamma-glutamyl_transferase	2	26	423	14182	2.72	1.81e-01	Fisher-Exact		
Longevity	0	43	423	14182	0.00	6.40e-01	Fisher-Exact		
Lung_adenocarcinoma	1	29	423	14182	1.16	5.85e-01	Fisher-Exact		
Lung_cancer	1	43	423	14182	0.77	1.00e+00	Fisher-Exact		
Lymphoma	0	47	423	14182	0.00	4.05e-01	Fisher-Exact		
Major_depressive_disorder	4	75	423	14182	1.84	2.88e-01	Fisher-Exact		
Mean_corpuscular_hemoglobin	3	30	423	14182	3.63	5.90e-02	Fisher-Exact		
Mean_corpuscular_volume	3	38	423	14182	2.80	1.03e-01	Fisher-Exact		
Mean_platelet_volume	3	51	423	14182	2.04	1.94e-01	Fisher-Exact		
Melanoma	1	18	423	14182	1.92	4.20e-01	Fisher-Exact		
Menarche_age_at_onset	0	65	423	14182	0.00	2.68e-01	Fisher-Exact		
Menopause_age_at_onset	1	46	423	14182	0.72	1.00e+00	Fisher-Exact		
Metabolic_syndrome	2	51	423	14182	1.33	6.65e-01	Fisher-Exact		
Metabolic_syndrome_bivariate_traits	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Metabolic_traits	1	48	423	14182	0.69	1.00e+00	Fisher-Exact		
Metabolite_levels	2	98	423	14182	0.68	1.00e+00	Fisher-Exact		
Metabolite_levels_HVA-MHPG_ratio	0	25	423	14182	0.00	1.00e+00	Fisher-Exact		
Metabolite_levels_MHPG	1	20	423	14182	1.71	4.54e-01	Fisher-Exact		
Methotrexate_phramacokinetics_acute_lymphoblastic_leukemia	1	21	423	14182	1.63	4.71e-01	Fisher-Exact		
Migraine	5	70	423	14182	2.52	5.76e-02	Fisher-Exact		
Migraine_clinic-based	0	37	423	14182	0.00	6.29e-01	Fisher-Exact		
Migraine_with_aura	2	23	423	14182	3.11	1.49e-01	Fisher-Exact		
Migraine_without_aura	2	43	423	14182	1.59	3.69e-01	Fisher-Exact		
Multiple_myeloma_IgH_translocation	0	22	423	14182	0.00	1.00e+00	Fisher-Exact		
Multiple_sclerosis	6	211	423	14182	0.95	1.00e+00	Fisher-Exact		
Multiple_sclerosis_OCB_status	0	42	423	14182	0.00	6.38e-01	Fisher-Exact		
Myopia_pathological	2	77	423	14182	0.87	1.00e+00	Fisher-Exact		
Nasopharyngeal_carcinoma	0	47	423	14182	0.00	4.05e-01	Fisher-Exact		
Nephropathy	0	30	423	14182	0.00	1.00e+00	Fisher-Exact		
Neutrophil_count	0	22	423	14182	0.00	1.00e+00	Fisher-Exact		
Nodular_sclerosis_Hodgkin_lymphoma	0	36	423	14182	0.00	6.27e-01	Fisher-Exact		
Non-alcoholic_fatty_liver_disease_histology_other	0	19	423	14182	0.00	1.00e+00	Fisher-Exact		
Non-small_cell_lung_cancer	1	19	423	14182	1.81	4.38e-01	Fisher-Exact		
O2V5HT~F	0	16	423	14182	0.00	1.00e+00	Fisher-Exact		
Obesity	1	77	423	14182	0.43	7.31e-01	Fisher-Exact		
Obesity_early_onset_extreme	1	19	423	14182	1.81	4.38e-01	Fisher-Exact		
Obesity_extreme	1	19	423	14182	1.81	4.38e-01	Fisher-Exact		
Obesity-related_traits	35	847	423	14182	1.00	5.43e-02	Chi-squared		
Orofacial_clefts	2	45	423	14182	1.52	3.90e-01	Fisher-Exact		
Pancreatic_cancer	0	39	423	14182	0.00	6.31e-01	Fisher-Exact		
Panic_disorder	1	17	423	14182	2.04	4.03e-01	Fisher-Exact		
Parkinsons_disease	2	87	423	14182	0.76	1.00e+00	Fisher-Exact		
Periodontal_microbiota	1	15	423	14182	2.33	3.65e-01	Fisher-Exact		
Personality_dimensions	1	20	423	14182	1.71	4.54e-01	Fisher-Exact		
Phospholipid_levels_plasma	4	71	423	14182	1.95	1.62e-01	Fisher-Exact		
Platelet_aggregation	0	19	423	14182	0.00	1.00e+00	Fisher-Exact		
Platelet_counts	7	85	423	14182	2.95	1.34e-02	Fisher-Exact		
PLF201~O	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Post-traumatic_stress_disorder_asjusted_for_relatedness	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Preeclampsia	2	24	423	14182	2.97	1.60e-01	Fisher-Exact		
Primary_biliary_cirrhosis	3	68	423	14182	1.50	4.58e-01	Fisher-Exact		
Primary_tooth_development_number_of_teeth	0	20	423	14182	0.00	1.00e+00	Fisher-Exact		
Primary_tooth_development_time_to_first_tooth_eruption	1	19	423	14182	1.81	4.38e-01	Fisher-Exact		
PR_interval	2	26	423	14182	2.72	1.81e-01	Fisher-Exact		
Prostate_cancer	8	114	423	14182	2.48	2.07e-02	Fisher-Exact		
Prostate_cancer_gene_x_gene_interaction	1	56	423	14182	0.59	1.00e+00	Fisher-Exact		
Protein_quantitative_trait_loci	3	54	423	14182	1.92	2.18e-01	Fisher-Exact		
Psoriasis	2	63	423	14182	1.07	7.12e-01	Fisher-Exact		
Pubertal_anthropometrics	0	34	423	14182	0.00	6.26e-01	Fisher-Exact		
Pulmonary_function	1	85	423	14182	0.39	5.23e-01	Fisher-Exact		
Pulmonary_function_decline	0	39	423	14182	0.00	6.31e-01	Fisher-Exact		
Pulmonary_function_interaction	2	74	423	14182	0.90	1.00e+00	Fisher-Exact		
QT_interval	1	76	423	14182	0.43	7.30e-01	Fisher-Exact		
QT_interval_interaction	0	17	423	14182	0.00	1.00e+00	Fisher-Exact		
Quantitative_traits	0	28	423	14182	0.00	1.00e+00	Fisher-Exact		
Red_blood_cell_traits	4	60	423	14182	2.34	1.04e-01	Fisher-Exact		
Refractive_error	1	29	423	14182	1.16	5.85e-01	Fisher-Exact		
Renal_function-related_traits_BUN	2	15	423	14182	5.02	7.22e-02	Fisher-Exact		
Renal_function-related_traits_eGRFcrea	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_amphetamines	0	91	423	14182	0.00	1.17e-01	Fisher-Exact		
Response_to_angiotensin_II_receptor_blocker_therapy	3	25	423	14182	4.46	3.73e-02	Fisher-Exact		
Response_to_antidepressant_treatment	0	22	423	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_antipsychotic_therapy_extrapyramidal_side_effects	1	18	423	14182	1.92	4.20e-01	Fisher-Exact		
Response_to_antipsychotic_treatment	1	61	423	14182	0.54	1.00e+00	Fisher-Exact		
Response_to_citalopram_treatment	0	18	423	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_hepatitis_C_treatment	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_statin_therapy	1	39	423	14182	0.86	1.00e+00	Fisher-Exact		
Response_to_taxane_treatment_docetaxel	0	16	423	14182	0.00	1.00e+00	Fisher-Exact		
Response_to_tocilizumab_in_rheumatoid_arthritis	0	28	423	14182	0.00	1.00e+00	Fisher-Exact		
Retinopathy_in_non-diabetics	1	16	423	14182	2.17	3.84e-01	Fisher-Exact		
Rheumatoid_arthritis	4	153	423	14182	0.87	1.00e+00	Fisher-Exact		
RR_interval_heart_rate	0	25	423	14182	0.00	1.00e+00	Fisher-Exact		
Schizophrenia	3	154	423	14182	0.64	6.33e-01	Fisher-Exact		
Select_biomarker_traits	1	19	423	14182	1.81	4.38e-01	Fisher-Exact		
Self-reported_allergy	3	45	423	14182	2.33	1.50e-01	Fisher-Exact		
Sex_hormone-binding_globulin_levels	0	25	423	14182	0.00	1.00e+00	Fisher-Exact		
Smoking_behavior	2	41	423	14182	1.67	3.47e-01	Fisher-Exact		
Stevens-Johnson_syndrome_and_toxic_epidermal_necrolysis_SJS-TEN	0	33	423	14182	0.00	6.26e-01	Fisher-Exact		
Subcutaneous_adipose_tissue	3	37	423	14182	2.88	9.73e-02	Fisher-Exact		
Sudden_cardiac_arrest	2	50	423	14182	1.36	6.61e-01	Fisher-Exact		
Systemic_lupus_erythematosus	2	141	423	14182	0.47	4.49e-01	Fisher-Exact		
Systemic_lupus_erythematosus_and_Systemic_sclerosis	1	20	423	14182	1.71	4.54e-01	Fisher-Exact		
Systemic_sclerosis	1	65	423	14182	0.51	1.00e+00	Fisher-Exact		
Systolic_blood_pressure	4	35	423	14182	4.23	1.97e-02	Fisher-Exact		
Tanning	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Telomere_length	0	22	423	14182	0.00	1.00e+00	Fisher-Exact		
Temperament	0	16	423	14182	0.00	1.00e+00	Fisher-Exact		
Testicular_germ_cell_tumor	0	21	423	14182	0.00	1.00e+00	Fisher-Exact		
Thiazide-induced_adverse_metabolic_effects_in_hypertensive_patients	1	59	423	14182	0.56	1.00e+00	Fisher-Exact		
Thyroid_hormone_levels	2	26	423	14182	2.72	1.81e-01	Fisher-Exact		
Total_ventricular_volume	2	19	423	14182	3.84	1.09e-01	Fisher-Exact		
Triglycerides	3	89	423	14182	1.14	7.50e-01	Fisher-Exact		
Tuberculosis	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
Type_1_diabetes	4	95	423	14182	1.43	3.71e-01	Fisher-Exact		
Type_1_diabetes_autoantibodies	2	22	423	14182	3.26	1.39e-01	Fisher-Exact		
Type_2_diabetes	4	148	423	14182	0.90	1.00e+00	Fisher-Exact		
Ulcerative_colitis	7	179	423	14182	1.33	3.81e-01	Fisher-Exact		
Urate_levels	10	73	423	14182	5.26	5.80e-05	Fisher-Exact		
Uric_acid_levels	1	34	423	14182	0.99	1.00e+00	Fisher-Exact		
Venous_thromboembolism	0	16	423	14182	0.00	1.00e+00	Fisher-Exact		
Ventricular_conduction	4	25	423	14182	6.25	6.00e-03	Fisher-Exact		
Visceral_adipose_tissue_adjusted_for_BMI	0	48	423	14182	0.00	4.05e-01	Fisher-Exact		
Visceral_adipose_tissue-subcutaneous_adipose_tissue_ratio	1	40	423	14182	0.83	1.00e+00	Fisher-Exact		
Visceral_fat	2	45	423	14182	1.52	3.90e-01	Fisher-Exact		
Vitiligo	3	68	423	14182	1.50	4.58e-01	Fisher-Exact		
Waist_circumference	0	17	423	14182	0.00	1.00e+00	Fisher-Exact		
Waist-hip_ratio	0	26	423	14182	0.00	1.00e+00	Fisher-Exact		
Weight	1	39	423	14182	0.86	1.00e+00	Fisher-Exact		
White_blood_cell_count	2	37	423	14182	1.86	3.03e-01	Fisher-Exact		
White_blood_cell_types	2	32	423	14182	2.17	2.47e-01	Fisher-Exact		
Word_reading	0	15	423	14182	0.00	1.00e+00	Fisher-Exact		
###GTF3C2	No Description###
Activated_partial_thromboplastin_time	0	17	7	14182	0.00	1.00e+00	Fisher-Exact		
Acute_lymphoblastic_leukemia_childhood	0	37	7	14182	0.00	1.00e+00	Fisher-Exact		
Adiponectin_levels	0	44	7	14182	0.00	1.00e+00	Fisher-Exact		
Age-related_macular_degeneration	0	124	7	14182	0.00	1.00e+00	Fisher-Exact		
Age-related_macular_degeneration_CNV	0	18	7	14182	0.00	1.00e+00	Fisher-Exact		
Age-related_macular_degeneration_GA	0	21	7	14182	0.00	1.00e+00	Fisher-Exact		
AIDS_progression	0	25	7	14182	0.00	1.00e+00	Fisher-Exact		
Airflow_obstruction	0	30	7	14182	0.00	1.00e+00	Fisher-Exact		
Alcohol_consumption	0	21	7	14182	0.00	1.00e+00	Fisher-Exact		
Alcohol_dependence	0	22	7	14182	0.00	1.00e+00	Fisher-Exact		
Allergic_sensitization	0	22	7	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease	0	67	7	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease_biomarkers	0	21	7	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease_cognitive_decline	0	44	7	14182	0.00	1.00e+00	Fisher-Exact		
Alzheimers_disease_late_onset	0	35	7	14182	0.00	1.00e+00	Fisher-Exact		
Amyotrophic_lateral_sclerosis	0	54	7	14182	0.00	1.00e+00	Fisher-Exact		
Ankylosing_spondylitis	0	33	7	14182	0.00	1.00e+00	Fisher-Exact		
Anorexia_nervosa	0	24	7	14182	0.00	1.00e+00	Fisher-Exact		
Antineutrophil_cytoplasmic_antibody-associated_vasculitis	0	26	7	14182	0.00	1.00e+00	Fisher-Exact		
Asthma	0	128	7	14182	0.00	1.00e+00	Fisher-Exact		
Atopic_dermatitis	0	51	7	14182	0.00	1.00e+00	Fisher-Exact		
Atrial_fibrillation	0	20	7	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder	0	75	7	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_and_conduct_disorder	0	26	7	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_combined_symptoms	0	21	7	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_hyperactivity-impulsivity_symptoms	0	25	7	14182	0.00	1.00e+00	Fisher-Exact		
Attention_deficit_hyperactivity_disorder_inattention_symptoms	0	22	7	14182	0.00	1.00e+00	Fisher-Exact		
Autism_spectrum_disorder_attention_deficit-hyperactivity_disorder_bipolar_disorder_major_depressive_disorder_and_schizophrenia_combined	0	106	7	14182	0.00	1.00e+00	Fisher-Exact		
Behcets_disease	0	30	7	14182	0.00	1.00e+00	Fisher-Exact		
Beta-2_microglubulin_plasma_levels	0	38	7	14182	0.00	1.00e+00	Fisher-Exact		
Bilirubin_levels	0	45	7	14182	0.00	1.00e+00	Fisher-Exact		
Biochemical_measures	0	16	7	14182	0.00	1.00e+00	Fisher-Exact		
Bipolar_disorder	0	125	7	14182	0.00	1.00e+00	Fisher-Exact		
Bipolar_disorder_and_schizophrenia	0	133	7	14182	0.00	1.00e+00	Fisher-Exact		
Bipolar_disorder_mood-incongruent	0	16	7	14182	0.00	1.00e+00	Fisher-Exact		
Blood_pressure	0	57	7	14182	0.00	1.00e+00	Fisher-Exact		
Body_mass_index	0	124	7	14182	0.00	1.00e+00	Fisher-Exact		
Bone_mineral_density	0	98	7	14182	0.00	1.00e+00	Fisher-Exact		
Bone_mineral_density_hip	0	26	7	14182	0.00	1.00e+00	Fisher-Exact		
Bone_mineral_density_spine	0	33	7	14182	0.00	1.00e+00	Fisher-Exact		
Brain_structure	0	21	7	14182	0.00	1.00e+00	Fisher-Exact		
Breast_cancer	0	140	7	14182	0.00	1.00e+00	Fisher-Exact		
Breast_size	0	31	7	14182	0.00	1.00e+00	Fisher-Exact		
Bulimia_nervosa	0	23	7	14182	0.00	1.00e+00	Fisher-Exact		
Capecitabine_sensitivity	0	24	7	14182	0.00	1.00e+00	Fisher-Exact		
Cardiac_hypertrophy	0	26	7	14182	0.00	1.00e+00	Fisher-Exact		
Cardiac_Troponin-T_levels	0	17	7	14182	0.00	1.00e+00	Fisher-Exact		
Cardiovascular_disease_risk_factors	0	34	7	14182	0.00	1.00e+00	Fisher-Exact		
Celiac_disease	0	49	7	14182	0.00	1.00e+00	Fisher-Exact		
Celiac_disease_and_Rheumatoid_arthritis	0	15	7	14182	0.00	1.00e+00	Fisher-Exact		
Cervical_cancer	0	34	7	14182	0.00	1.00e+00	Fisher-Exact		
Cholesterol_total	0	71	7	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_hepatitis_B_infection	0	45	7	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_kidney_disease	0	29	7	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_lymphocytic_leukemia	0	57	7	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_obstructive_pulmonary_disease	0	20	7	14182	0.00	1.00e+00	Fisher-Exact		
Chronic_obstructive_pulmonary_disease-related_biomarkers	0	55	7	14182	0.00	1.00e+00	Fisher-Exact		
Cognitive_performance	0	124	7	14182	0.00	1.00e+00	Fisher-Exact		
Colorectal_cancer	0	47	7	14182	0.00	1.00e+00	Fisher-Exact		
Common_traits_Other	0	22	7	14182	0.00	1.00e+00	Fisher-Exact		
Complement_C3_and_C4_levels	0	58	7	14182	0.00	1.00e+00	Fisher-Exact		
Conduct_disorder_interaction	0	15	7	14182	0.00	1.00e+00	Fisher-Exact		
Corneal_astigmatism	0	30	7	14182	0.00	1.00e+00	Fisher-Exact		
Corneal_structure	0	31	7	14182	0.00	1.00e+00	Fisher-Exact		
Coronary_heart_disease	1	157	7	14182	14.98	7.50e-02	Fisher-Exact		
C-reactive_protein	0	46	7	14182	0.00	1.00e+00	Fisher-Exact		
Crohns_disease	0	232	7	14182	0.00	1.00e+00	Fisher-Exact		
D-dimer_levels	0	15	7	14182	0.00	1.00e+00	Fisher-Exact		
Dental_caries	0	65	7	14182	0.00	1.00e+00	Fisher-Exact		
Diabetic_retinopathy	0	28	7	14182	0.00	1.00e+00	Fisher-Exact		
Dialysis-related_mortality	0	26	7	14182	0.00	1.00e+00	Fisher-Exact		
Diastolic_blood_pressure	0	36	7	14182	0.00	1.00e+00	Fisher-Exact		
Disc_degeneration_lumbar	0	112	7	14182	0.00	1.00e+00	Fisher-Exact		
DNA_methylation_variation	0	19	7	14182	0.00	1.00e+00	Fisher-Exact		
Eating_disorders	0	15	7	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences	0	17	7	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences_environmentalism	0	21	7	14182	0.00	1.00e+00	Fisher-Exact		
Economic_and_political_preferences_immigration-crime	0	15	7	14182	0.00	1.00e+00	Fisher-Exact		
Electrocardiographic_traits	0	19	7	14182	0.00	1.00e+00	Fisher-Exact		
Endometriosis	0	27	7	14182	0.00	1.00e+00	Fisher-Exact		
End-stage_coagulation	0	23	7	14182	0.00	1.00e+00	Fisher-Exact		
Erectile_dysfunction_and_prostate_cancer_treatment	0	23	7	14182	0.00	1.00e+00	Fisher-Exact		
Estradiol_plasma_levels_breast_cancer	0	18	7	14182	0.00	1.00e+00	Fisher-Exact		
Fasting_glucose-related_traits	0	17	7	14182	0.00	1.00e+00	Fisher-Exact		
Fasting_glucose-related_traits_interaction_with_BMI	0	31	7	14182	0.00	1.00e+00	Fisher-Exact		
Fasting_insulin-related_traits_interaction_with_BMI	0	20	7	14182	0.00	1.00e+00	Fisher-Exact		
F-cell_distribution	0	30	7	14182	0.00	1.00e+00	Fisher-Exact		
Follicular_lymphoma	0	22	7	14182	0.00	1.00e+00	Fisher-Exact		
Glycated_hemoglobin_levels	0	17	7	14182	0.00	1.00e+00	Fisher-Exact		
Graves_disease	0	79	7	14182	0.00	1.00e+00	Fisher-Exact		
Hair_morphology	0	15	7	14182	0.00	1.00e+00	Fisher-Exact		
HDL_cholesterol	0	106	7	14182	0.00	1.00e+00	Fisher-Exact		
Heart_failure	0	17	7	14182	0.00	1.00e+00	Fisher-Exact		
Heart_rate	0	37	7	14182	0.00	1.00e+00	Fisher-Exact		
Height	0	514	7	14182	0.00	1.00e+00	Fisher-Exact		
Hematological_and_biochemical_traits	0	27	7	14182	0.00	1.00e+00	Fisher-Exact		
Hematological_parameters	0	19	7	14182	0.00	1.00e+00	Fisher-Exact		
Hematology_traits	0	30	7	14182	0.00	1.00e+00	Fisher-Exact		
Hemostatic_factors_and_hematological_phenotypes	0	29	7	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B	0	32	7	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_vaccine_response	0	20	7	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_B_viral_clearance	0	16	7	14182	0.00	1.00e+00	Fisher-Exact		
Hepatitis_C_induced_liver_cirrhosis	0	38	7	14182	0.00	1.00e+00	Fisher-Exact		
Hepatocellular_carcinoma	0	29	7	14182	0.00	1.00e+00	Fisher-Exact		
Hip_geometry	0	16	7	14182	0.00	1.00e+00	Fisher-Exact		
Hippocampal_atrophy	0	31	7	14182	0.00	1.00e+00	Fisher-Exact		
HIV-1_control	0	138	7	14182	0.00	1.00e+00	Fisher-Exact		
HIV-1_susceptibility	0	15	7	14182	0.00	1.00e+00	Fisher-Exact		
Hodgkins_lymphoma	0	29	7	14182	0.00	1.00e+00	Fisher-Exact		
Hypertension	0	47	7	14182	0.00	1.00e+00	Fisher-Exact		
Hypothyroidism	0	33	7	14182	0.00	1.00e+00	Fisher-Exact		
